r,z,u_r,u_z,u_swirl,p,T
0.0006838342559,0.1496423498,3.21861128e-06,2.415492046e-06,0.0005696234326,-5.772962869,1685.478084
0.0006851062696,0.1492589828,6.577742619e-06,8.481881546e-06,0.0005670012699,-5.739821787,1685.990528
0.000686469747,0.1488480499,1.006806043e-05,1.814651174e-05,0.0005641769884,-5.716466688,1686.539753
0.000687931265,0.148407569,1.374222574e-05,3.353970988e-05,0.0005611356363,-5.687619683,1687.128302
0.0006894978729,0.1479354154,1.756213941e-05,5.496291559e-05,0.0005578612521,-5.658068275,1687.75881
0.0006911771274,0.1474293118,2.153867709e-05,8.363254031e-05,0.0005543368936,-5.626125286,1688.433981
0.0006929771283,0.1468868169,2.565813842e-05,0.0001205593939,0.0005505446751,-5.592566756,1689.156526
0.0006949065577,0.1463053141,2.991530089e-05,0.0001670169654,0.0005464658082,-5.557062675,1689.929097
0.0006969747222,0.1456819985,3.429676627e-05,0.0002243452229,0.0005420806652,-5.519714717,1690.754171
0.0006991915975,0.1450138635,3.878857754e-05,0.0002940351885,0.0005373688655,-5.480461398,1691.633906
0.0007015678766,0.1442976865,4.337170056e-05,0.0003776941287,0.0005323093887,-5.439334104,1692.569942
0.0007041150214,0.143530013,4.802341157e-05,0.000477056367,0.0005268807273,-5.396355195,1693.563129
0.000706845318,0.1427071401,5.271581332e-05,0.0005939682207,0.0005210610806,-5.351585405,1694.613193
0.0007097719358,0.1418250987,5.741572562e-05,0.0007303762114,0.0005148285875,-5.305105731,1695.718317
0.0007129089913,0.1408796344,6.208398444e-05,0.0008883034919,0.0005081616085,-5.257023492,1696.874651
0.0007162716158,0.1398661868,6.667494789e-05,0.001069819565,0.0005010390448,-5.20746661,1698.075755
0.000719876029,0.1387798675,7.113606317e-05,0.001276996906,0.0004934406989,-5.156571696,1699.31203
0.0007237396165,0.1376154367,7.540711973e-05,0.00151185766,0.0004853476553,-5.104478504,1700.570185
0.0007278810143,0.1363672778,7.942055945e-05,0.001776299735,0.0004767426896,-5.051287222,1701.83288
0.0007323201981,0.1350293704,8.309990659e-05,0.002072016325,0.0004676106513,-4.997066938,1703.078697
0.0007370785802,0.1335952611,8.636221621e-05,0.00240037519,0.0004579388131,-4.941742422,1704.282639
0.0007421791124,0.1320580326,8.911354456e-05,0.002762316671,0.0004477171184,-4.88518665,1705.417358
0.0007476463971,0.1304102701,9.125797653e-05,0.003158153295,0.0004369382425,-4.826925444,1706.455222
0.0007535068053,0.1286440257,9.268299529e-05,0.003587486632,0.0004255974415,-4.766543807,1707.371186
0.0007597886046,0.1267507799,9.328782465e-05,0.004048841851,0.0004136919971,-4.702876998,1708.146119
0.000766522095,0.1247214008,9.293801537e-05,0.004539749953,0.0004012202726,-4.6353775,1708.769934
0.0007737397552,0.1225460998,9.154856929e-05,0.005055970683,0.0003881800389,-4.561802348,1709.243624
0.0007814763992,0.1202143844,8.895082653e-05,0.005592192549,0.0003745662788,-4.482255347,1709.579358
0.0007897693445,0.1177150076,8.512246855e-05,0.006140123066,0.0003603676885,-4.392612151,1709.798275
0.0007986585918,0.1150359138,7.982257472e-05,0.006691091575,0.000345562881,-4.29560285,1709.926362
0.000808187018,0.1121641805,7.318896644e-05,0.007230997303,0.000330114219,-4.182992522,1709.989792
0.0008184005831,0.109085956,6.480945473e-05,0.0077481517,0.0003139627618,-4.064371648,1710.012361
0.0008293485518,0.1057863926,5.515669845e-05,0.008220021878,0.0002970184512,-3.922108087,1710.010461
0.0008410837312,0.1022495749,4.347009756e-05,0.008633698539,0.0002791557381,-3.78114316,1709.992983
