case_T_hot,node,r,z,u_r,u_z,u_swirl,pressure,T
1780.0,3221,0.008174901275,0.0883611632,0.001516376978,-0.0002950194676,-0.02245488026,-0.9173848389,1722.393656
1780.0,3222,0.009120365561,0.08848864708,0.001623271752,-0.0003601042503,-0.02187768048,-0.9108948417,1722.307936
1780.0,3223,0.04775042506,0.08855338288,-0.001482389892,-0.00375202694,0.002737886934,-0.1067064391,1721.386018
1780.0,3224,0.1202143844,0.08861335517,0.003418236012,0.000710971293,0.04942564336,-0.2273470043,1711.353052
1780.0,3225,0.0101338132,0.08862529765,0.00172373542,-0.0004353890627,-0.02125793362,-0.9032074282,1722.222906
1780.0,3226,0.08536963278,0.08874586615,-0.004133499311,-0.002334276046,0.02687883462,0.5118373012,1714.827665
1780.0,3227,0.01122013251,0.08877177405,0.001815736965,-0.0005219237937,-0.02059245905,-0.8941328415,1722.140169
1780.0,3228,0.1225460998,0.08892814206,0.003946155793,0.0007263352802,0.05127381726,-0.2937034981,1710.639993
1780.0,3229,0.01238456332,0.08892878279,0.001896973364,-0.0006207858616,-0.01987782508,-0.8834493946,1722.061593
1780.0,3230,0.05154155658,0.08907176335,-0.002055259892,-0.003933004837,0.005169542459,0.004481633949,1721.168273
1780.0,3231,0.0136327222,0.08909708121,0.001964851379,-0.0007330590176,-0.01911032392,-0.8708976595,1721.9893
1780.0,3232,0.1247214008,0.08922181264,0.004387057769,0.0007202586952,0.0530463765,-0.3613645774,1709.781851
1780.0,3233,0.01497062961,0.08927748107,0.002016471765,-0.0008598049234,-0.01828594252,-0.8561736508,1721.925623
1780.0,3234,0.0900387783,0.08938440157,-0.003678691836,-0.001930826034,0.03003982768,0.5086488507,1713.997423
1780.0,3235,0.01640473889,0.08947085254,0.00204861733,-0.001002025894,-0.0174003284,-0.8389209901,1721.873045
1780.0,3236,0.1267507799,0.08949578343,0.004740698867,0.0006975659761,0.05474522605,-0.4305907722,1708.789919
1780.0,3237,0.05560528838,0.08962741781,-0.002649265069,-0.004064411677,0.007810032765,0.1240486994,1720.814557
1780.0,3238,0.01794196741,0.08967812833,0.002057746894,-0.001160617182,-0.01644874978,-0.8187221596,1721.834099
1780.0,3239,0.1286440257,0.08975137591,0.005009154716,0.0006625050146,0.05637176192,-0.5014271009,1707.68267
1780.0,3240,0.01958972992,0.08990030823,0.002039997745,-0.001336306414,-0.01542604708,-0.7950881415,1721.811218
1780.0,3241,0.09439471162,0.08998010323,-0.003066616603,-0.001537290352,0.03302758004,0.4852013739,1713.335543
1780.0,3242,0.1304102701,0.08998982293,0.005196318847,0.0006187946891,0.05792707927,-0.5734860131,1706.48316
1780.0,3243,0.02135597434,0.09013846391,0.001991200489,-0.001529577987,-0.01432657577,-0.7674481648,1721.806556
1780.0,3244,0.1320580326,0.09021227461,0.005307433775,0.000569728454,0.05941214082,-0.6462897066,1705.216515
1780.0,3245,0.0599612217,0.09022302646,-0.003238512943,-0.004130475475,0.01067929516,0.2491879232,1720.288415
1780.0,3246,0.02324922009,0.09039374412,0.001906910331,-0.001740577597,-0.01314414287,-0.7351443249,1721.82174
1780.0,3247,0.1335952611,0.09041980396,0.005348728367,0.0005177384101,0.06082790622,-0.7206562561,1703.907782
1780.0,3248,0.09845844342,0.09053584447,-0.002339045318,-0.001169814961,0.03585595241,0.4464666536,1712.83063
1780.0,3249,0.1350293704,0.09061341197,0.00532678893,0.0004647745839,0.06217542242,-0.7965863947,1702.580294
1780.0,3250,0.02527859915,0.09066738017,0.001782475394,-0.00196902632,-0.01187192637,-0.6974296362,1721.857566
1780.0,3251,0.1363672778,0.09079403251,0.00524831033,0.0004123926855,0.0634558817,-0.8721681301,1701.25462
1780.0,3252,0.06463036722,0.09086146219,-0.003785944522,-0.004114096995,0.01379870012,0.3755050628,1719.555715
1780.0,3253,0.02745390016,0.09096069196,0.001613119757,-0.002214064188,-0.01050238127,-0.6534621469,1721.913628
1780.0,3254,0.1376154367,0.0909625368,0.005120082152,0.0003618223635,0.06467065509,-0.9467751437,1699.948006
1780.0,3255,0.1022495749,0.09105430588,-0.001537042869,-0.0008387844687,0.03853888944,0.3967972505,1712.45005
1780.0,3256,0.1387798675,0.09111973761,0.004948797668,0.0003140579091,0.0658213041,-1.020724055,1698.674221
1780.0,3257,0.1398661868,0.09126639318,0.004740926526,0.0002696167645,0.06690957571,-1.093649227,1697.443712
1780.0,3258,0.0297856156,0.09127509424,0.001394079736,-0.002474058552,-0.009027135458,-0.6022922037,1721.98785
1780.0,3259,0.1408796344,0.09140321092,0.004502536676,0.0002288378567,0.06793738645,-1.165027561,1696.263933
1780.0,3260,0.1418250987,0.09153085075,0.004239242993,0.0001919120452,0.06890679957,-1.234535972,1695.139772
1780.0,3261,0.1057863926,0.09153798824,-0.0006982458425,-0.000550112059,0.04108960668,0.3397960945,1712.147769
1780.0,3262,0.06963524638,0.09154580446,-0.004240206801,-0.00399953957,0.01719104802,0.4956641244,1718.593979
1780.0,3263,0.0322849924,0.09161210354,0.001120853504,-0.002746513925,-0.00743686737,-0.5428759581,1722.075907
1780.0,3264,0.1427071401,0.09164992833,0.003956188821,0.0001588863723,0.069819998,-1.301938067,1694.073996
1780.0,3265,0.143530013,0.09176101805,0.003658031232,0.0001296985839,0.07067925566,-1.367035447,1693.067685
1780.0,3266,0.1442976865,0.09186465572,0.003348941431,0.0001042111415,0.07148690895,-1.429680105,1692.120617
1780.0,3267,0.1450138635,0.09196134125,0.003032617779,8.222676156e-05,0.07224532964,-1.489786623,1691.231607
1780.0,3268,0.03496408621,0.0919733454,0.0007894983567,-0.003027818717,-0.005721170256,-0.4741000422,1722.170501
1780.0,3269,0.109085956,0.09198922458,0.0001443640944,-0.0003059671038,0.04352001773,0.2780608691,1711.872321
1780.0,3270,0.1456819985,0.09205154099,0.002712307181,6.351038324e-05,0.07295690006,-1.547279163,1690.398785
1780.0,3271,0.1463053141,0.09213569001,0.002390831549,4.781305776e-05,0.073623991,-1.602120052,1689.619816
1780.0,3272,0.1468868169,0.09221419421,0.002070617273,3.487066585e-05,0.07424894273,-1.654337509,1688.892078
1780.0,3273,0.075,0.09227935418,-0.004534859157,-0.00377181908,0.02088037944,0.6031935025,1717.405107
1780.0,3274,0.1474293118,0.09228743226,0.001753727183,2.441557147e-05,0.07483404888,-1.70394475,1688.212797
1780.0,3275,0.1479354154,0.0923557574,0.001441893487,1.618550902e-05,0.07538154335,-1.750987377,1687.579144
1780.0,3276,0.03783581952,0.09236056226,0.0003970648395,-0.003313047424,-0.003868404782,-0.3949127527,1722.260481
1780.0,3277,0.1121641805,0.09241019141,0.0009631163947,-0.0001057452279,0.04584041782,0.2132891813,1711.573594
1780.0,3278,0.148407569,0.0924194992,0.001136549738,9.945039466e-06,0.07589358992,-1.795427915,1686.988312
1780.0,3279,0.1488480499,0.09247896512,0.000838862175,5.447313324e-06,0.07637227426,-1.837305517,1686.43756
1780.0,3280,0.1492589828,0.092534442,0.0005497588851,2.644252224e-06,0.07681959822,-1.876612752,1685.924252
1780.0,3281,0.1496423498,0.09258619741,0.000269958463,6.123626062e-07,0.077237476,-1.916768526,1685.445875
1780.0,3282,0.15,0.09263448101,0.0,0.0,0.07762769508,-1.937112972,1685.0
1780.0,3283,0.04091404404,0.09277562183,-5.777423912e-05,-0.003595779369,-0.00186554501,-0.3042834708,1722.329833
1780.0,3284,0.0,0.09279097903,0.0,0.0,-0.02913636742,-1.071767731,1724.750484
1780.0,3285,0.1150359138,0.09280291926,0.001735822927,5.312450348e-05,0.04805937517,0.1464502871,1711.208211
1780.0,3286,0.0003576502415,0.09283781572,0.0001055627022,-1.042776657e-06,-0.0289087116,-1.068863602,1724.690664
1780.0,3287,0.000741017226,0.09288802019,0.0002156897647,-3.476247137e-06,-0.02866448347,-1.065141774,1724.625928
1780.0,3288,0.001151950109,0.09294183459,0.0003303385751,-7.615392616e-06,-0.02840244018,-1.063618821,1724.55595
1780.0,3289,0.001592431009,0.09299951851,0.0004493772491,-1.406648201e-05,-0.02812127419,-1.061674338,1724.480463
1780.0,3290,0.08036475362,0.0930129039,-0.004594608664,-0.003449145226,0.02462233564,0.683992812,1716.121321
1780.0,3291,0.002064584567,0.09306135017,0.0005726070868,-2.312300453e-05,-0.02781958193,-1.05939568,1724.399235
1780.0,3292,0.002570688198,0.09312762782,0.0006997522941,-3.523358627e-05,-0.02749585691,-1.056743486,1724.312079
1780.0,3293,0.1177150076,0.09316930242,0.00244559608,0.0001744813945,0.05018377628,0.07799012344,1710.742821
1780.0,3294,0.003113183073,0.09319867115,0.0008304473529,-5.088256911e-05,-0.02714848221,-1.05369696,1724.218871
1780.0,3295,0.04421360745,0.09322052616,-0.0005738665401,-0.003867768741,0.000301974352,-0.201279375,1722.356634
1780.0,3296,0.003694685893,0.09327482283,0.0009642237667,-7.061826733e-05,-0.02677572257,-1.050190776,1724.11957
1780.0,3297,0.004318001515,0.09335645017,0.001100495211,-9.50470106e-05,-0.02637571578,-1.046167833,1724.014245
1780.0,3298,0.004986136477,0.09344394691,0.001238541452,-0.0001248396275,-0.02594646346,-1.041560932,1723.903102
1780.0,3299,0.1202143844,0.09351110813,0.003080436732,0.00026285641,0.05221899655,0.00802082887,1710.155575
1780.0,3300,0.005702313501,0.09353773508,0.001377491143,-0.0001607344688,-0.025485821,-1.036290214,1723.786511
1780.0,3301,0.006469987038,0.09363826705,0.001516303022,-0.0002035378648,-0.02499148675,-1.030266494,1723.665048
1780.0,3302,0.08536963278,0.09369724617,-0.004411386373,-0.0030757884,0.02816124664,0.729807199,1714.91387
1780.0,3303,0.04775042506,0.09369742121,-0.001146506688,-0.004118954241,0.002650397856,-0.08557143835,1722.312185
1780.0,3304,0.007292859931,0.09374602776,0.001653746132,-0.0002541250575,-0.02446099002,-1.023387165,1723.539528
1780.0,3305,0.1225460998,0.09382998509,0.003632683945,0.0003230284917,0.05416913058,-0.06351971662,1709.436497
1780.0,3306,0.008174901275,0.09386153696,0.00178837892,-0.0003134385396,-0.02389167798,-1.015533937,1723.411046
1780.0,3307,0.009120365561,0.09398535183,0.00191852753,-0.0003824842165,-0.02328070101,-1.006569634,1723.281018
1780.0,3308,0.0101338132,0.09411806956,0.002042263634,-0.0004623243854,-0.02262499627,-0.9963341354,1723.151211
1780.0,3309,0.1247214008,0.09412747137,0.004098395374,0.0003597033413,0.05603724943,-0.1367359999,1708.586611
1780.0,3310,0.05154155658,0.09420860726,-0.001766027156,-0.004337269048,0.005197759623,0.04279289169,1722.160594
1780.0,3311,0.01122013251,0.09426033033,0.002157382199,-0.0005540668254,-0.02192126904,-0.9846394486,1723.023782
1780.0,3312,0.0900387783,0.0943356819,-0.004017455596,-0.002677473674,0.0315075136,0.7464870373,1713.847655
1780.0,3313,0.1267507799,0.0944050019,0.004476719946,0.0003773068057,0.05782565844,-0.2116280155,1707.616129
1780.0,3314,0.01238456332,0.09441282033,0.002261379738,-0.0006588491121,-0.0211659713,-0.9712638427,1722.901286
1780.0,3315,0.0136327222,0.09457627507,0.002351433877,-0.0007778170162,-0.02035527691,-0.9559447611,1722.786687
1780.0,3316,0.1286440257,0.09466391533,0.004769312954,0.0003798696032,0.05953613446,-0.2880638987,1706.542086
1780.0,3317,0.01497062961,0.09475148298,0.002424385305,-0.0009120956473,-0.01948505253,-0.9383703115,1722.683321
1780.0,3318,0.05560528838,0.09475655001,-0.002415834056,-0.004508454383,0.007963951908,0.1828027535,1721.859317
1780.0,3319,0.1304102701,0.09490546052,0.004979759605,0.0003709513056,0.06117013097,-0.3658696045,1705.385785
1780.0,3320,0.09439471162,0.09493129054,-0.003452776973,-0.002277689738,0.03467321173,0.7389373299,1712.954951
1780.0,3321,0.01640473889,0.09493928917,0.002476723615,-0.001062751785,-0.01855082324,-0.9181692239,1722.59485
1780.0,3322,0.1320580326,0.09513080255,0.005112996513,0.0003536126888,0.06272894539,-0.44479067,1704.170391
1780.0,3323,0.01794196741,0.09514059951,0.002504579086,-0.00123074573,-0.01754773183,-0.8948994026,1722.525149
1780.0,3324,0.1335952611,0.09534102835,0.005174816089,0.0003304296145,0.06421384763,-0.5244525825,1702.918942
1780.0,3325,0.0599612217,0.09534389244,-0.00307035337,-0.004616503108,0.01097075177,0.3318435129,1721.361352
1780.0,3326,0.01958972992,0.09535638502,0.002503723249,-0.001416871002,-0.01647049179,-0.8680352512,1722.478153
1780.0,3327,0.09845844342,0.09548694501,-0.00275977432,-0.00189311152,0.03767162335,0.711657481,1712.236452
1780.0,3328,0.1350293704,0.09553715194,0.005171709229,0.0003034926926,0.0656261722,-0.604482747,1701.652865
1780.0,3329,0.02135597434,0.09558768653,0.002469582045,-0.001621679145,-0.01531332215,-0.8369529267,1722.457634
1780.0,3330,0.1363672778,0.09572011931,0.00511061571,0.0002744804343,0.06696737889,-0.6844228668,1700.391004
1780.0,3331,0.02324922009,0.0958356197,0.002397267262,-0.001845387978,-0.01406988389,-0.8009161464,1722.466902
1780.0,3332,0.1376154367,0.095890813,0.004998441362,0.0002447579213,0.06823908729,-0.7635610769,1699.149135
1780.0,3333,0.06463036722,0.09597346756,-0.003692535815,-0.00464356973,0.01424181101,0.4857623393,1720.619603
1780.0,3334,0.1022495749,0.09600532547,-0.00198036479,-0.001536202539,0.04051627628,0.6697523572,1711.667293
1780.0,3335,0.1387798675,0.09605005634,0.004841879955,0.000215380088,0.06944308997,-0.8414499246,1697.939838
1780.0,3336,0.02527859915,0.09610138045,0.002281632961,-0.002087767185,-0.01273319932,-0.7590672015,1722.508411
1780.0,3337,0.1398661868,0.09619861743,0.004647394938,0.0001871077422,0.07058134985,-0.9179583949,1696.772639
1780.0,3338,0.1408796344,0.09633721286,0.004421115923,0.0001604614946,0.07165598587,-0.99275411,1695.654308
1780.0,3339,0.02745390016,0.09638625065,0.002117382343,-0.002348042669,-0.01129554413,-0.7104235111,1722.583266
1780.0,3340,0.1418250987,0.09646651113,0.004168738703,0.0001357907518,0.07266925125,-1.065453021,1694.589258
1780.0,3341,0.1057863926,0.09648893231,-0.001153391441,-0.001214476808,0.04322015333,0.6172290487,1711.205307
1780.0,3342,0.1427071401,0.09658713591,0.003895487065,0.0001133186625,0.07362350754,-1.135811182,1693.579948
1780.0,3343,0.06963524638,0.09664831211,-0.004230842507,-0.004572545934,0.01780270121,0.6366479458,1719.59517
1780.0,3344,0.0297856156,0.09669160436,0.001899198695,-0.002624695994,-0.009748336057,-0.653870428,1722.690595
1780.0,3345,0.143530013,0.09669966902,0.003606100662,9.315324608e-05,0.07452119694,-1.203654441,1692.627285
1780.0,3346,0.1442976865,0.09680465327,0.003304834785,7.531394794e-05,0.07536481455,-1.268852513,1691.730975
1780.0,3347,0.1450138635,0.09690259505,0.002995470705,5.975529414e-05,0.07615688197,-1.331318498,1690.889834
1780.0,3348,0.109085956,0.0969400982,-0.0003133291541,-0.0009319151479,0.04579511623,0.5572216378,1710.799829
1780.0,3349,0.1456819985,0.09699396677,0.002681334628,4.638449189e-05,0.07689992301,-1.391004036,1690.102046
1780.0,3350,0.0322849924,0.09701891445,0.001621967483,-0.002915282148,-0.008081998375,-0.5881506276,1722.826781
1780.0,3351,0.1463053141,0.09707920915,0.002365322902,3.507736275e-05,0.07759644214,-1.447893204,1689.365365
1780.0,3352,0.1468868169,0.09715873337,0.002049931825,2.568589092e-05,0.07824890587,-1.502012674,1688.677283
1780.0,3353,0.1474293118,0.097232923,0.001737289614,1.805060241e-05,0.07885972704,-1.553387676,1688.035152
1780.0,3354,0.1479354154,0.0973021359,0.001429188768,1.20060417e-05,0.07943125207,-1.602076033,1687.436276
1780.0,3355,0.1121641805,0.0973609993,0.000510567997,-0.0006895837683,0.04825156405,0.4919367372,1710.399574
1780.0,3356,0.148407569,0.09736670591,0.00112711805,7.401026386e-06,0.07996575085,-1.648055566,1686.87798
1780.0,3357,0.03496408621,0.09736975968,0.001281115554,-0.003216317499,-0.006285805315,-0.5118935782,1722.984521
1780.0,3358,0.075,0.09737168117,-0.004617159013,-0.004386288092,0.02168073951,0.7758800664,1718.272438
1780.0,3359,0.1488480499,0.09742694448,0.0008322941427,4.071689392e-06,0.0804654091,-1.691365165,1686.357658
1780.0,3360,0.1492589828,0.09748314218,0.0005456913146,2.011357027e-06,0.0809323229,-1.732107141,1685.872801
1780.0,3361,0.1496423498,0.09753557006,0.0002680698966,3.942164353e-07,0.08136849513,-1.773026185,1685.421021
1780.0,3362,0.15,0.09758448101,0.0,0.0,0.08177579508,-1.793411195,1685.0
1780.0,3363,0.03783581952,0.09774583234,0.0008730451215,-0.003523023848,-0.004347709456,-0.4236917421,1723.151723
1780.0,3364,0.1150359138,0.09775366583,0.001294558799,-0.0004864227572,0.05059829159,0.422818319,1709.95906
1780.0,3365,0.08036475362,0.09809505023,-0.004767895686,-0.004099296972,0.02562062804,0.8893253193,1716.78511
1780.0,3366,0.1177150076,0.09811999178,0.002020319659,-0.0003198942731,0.05284250234,0.3507346376,1709.442796
1780.0,3367,0.04091404404,0.0981489464,0.0003957939134,-0.003829103718,-0.002254154761,-0.3221505145,1723.310278
1780.0,3368,0.1202143844,0.09846174413,0.002674583104,-0.0001865472342,0.05498994658,0.2761676702,1708.826934
1780.0,3369,0.04421360745,0.09858104627,-0.000150122916,-0.004126512708,1.011807594e-05,-0.2060211546,1723.434819
1780.0,3370,0.0,0.09863742182,0.0,0.0,-0.03097215045,-1.224383707,1726.30925
1780.0,3371,0.0003576502415,0.09868212109,0.0001218879462,-1.088787975e-06,-0.0307309168,-1.22049101,1726.226518
1780.0,3372,0.000741017226,0.09873003445,0.0002491345648,-3.633562834e-06,-0.03047215841,-1.21491834,1726.137291
1780.0,3373,0.08536963278,0.09876989478,-0.00466692486,-0.003749960453,0.02935291588,0.9653784326,1715.328861
1780.0,3374,0.1225460998,0.0987805713,0.003248604312,-8.24705279e-05,0.05704512608,0.1993711703,1708.099527
1780.0,3375,0.001151950109,0.098781393,0.000381703872,-7.937643963e-06,-0.03019457218,-1.211679566,1726.041166
1780.0,3376,0.001592431009,0.09883644448,0.0005194663572,-1.465903168e-05,-0.02989678411,-1.207887911,1725.937804
1780.0,3377,0.002064584567,0.09889545441,0.0006622194454,-2.409222226e-05,-0.0295773206,-1.203656036,1725.826907
1780.0,3378,0.002570688198,0.09895870745,0.0008096761666,-3.670350739e-05,-0.0292346015,-1.198945702,1725.708233
1780.0,3379,0.003113183073,0.09902650867,0.0009614514896,-5.299487291e-05,-0.02886693267,-1.193743187,1725.58162
1780.0,3380,0.04775042506,0.09904421616,-0.0007606467457,-0.004405422722,0.002462264769,-0.07455628011,1723.491671
1780.0,3381,0.1247214008,0.09907801114,0.00373754217,-3.607379217e-06,0.05901153181,0.1205341706,1707.259551
1780.0,3382,0.003694685893,0.09909918512,0.001117047658,-7.35345914e-05,-0.02847249803,-1.18798016,1725.447009
1780.0,3383,0.004318001515,0.09917708735,0.001275837932,-9.895015027e-05,-0.02804935108,-1.181596871,1725.304477
1780.0,3384,0.004986136477,0.09926059113,0.001437049169,-0.0001299359165,-0.02759540576,-1.174530069,1725.154274
1780.0,3385,0.005702313501,0.09935009921,0.001599743025,-0.000167255258,-0.02710842666,-1.166702929,1724.99686
1780.0,3386,0.1267507799,0.09935549833,0.004139839974,5.399512298e-05,0.06089188699,0.03989176723,1706.315014
1780.0,3387,0.0900387783,0.0993994699,-0.004343374062,-0.003363208297,0.03288717126,1.006204375,1713.988142
1780.0,3388,0.006469987038,0.09944604335,0.001762795524,-0.0002117415809,-0.02658601834,-1.158028112,1724.832954
1780.0,3389,0.05154155658,0.09954069016,-0.001426649174,-0.004653962863,0.005121515061,0.0726270899,1723.438245
1780.0,3390,0.007292859931,0.09954888633,0.001924875509,-0.0002642986298,-0.02602561374,-1.148406487,1724.663585
1780.0,3391,0.1286440257,0.09961437134,0.004456576187,9.404272866e-05,0.06268837418,-0.04232643707,1705.280557
1780.0,3392,0.008174901275,0.09965912421,0.002084421962,-0.0003258989504,-0.02542446141,-1.137723936,1724.490146
1780.0,3393,0.009120365561,0.09977728871,0.002239620413,-0.0003975798235,-0.02477961132,-1.125847775,1724.314449
1780.0,3394,0.1304102701,0.09985587881,0.004690843974,0.0001199009077,0.06440283386,-0.1258405729,1704.17498
1780.0,3395,0.0101338132,0.09990394979,0.002388378863,-0.0004804360415,-0.02408789889,-1.112622244,1724.138778
1780.0,3396,0.09439471162,0.09998681232,-0.003836328507,-0.002964340482,0.0362345696,1.017671879,1712.814843
1780.0,3397,0.01122013251,0.1000397184,0.002528303661,-0.00057560876,-0.02334592685,-1.097862852,1723.965943
1780.0,3398,0.05560528838,0.100072863,-0.002132184368,-0.004858297674,0.008009316659,0.2347120971,1723.223163
1780.0,3399,0.1320580326,0.1000811857,0.004847247866,0.0001345280101,0.06603692808,-0.2102646621,1703.018947
1780.0,3400,0.01238456332,0.1001852494,0.002656675863,-0.0006842695396,-0.02255004434,-1.081349437,1723.799312
1780.0,3401,0.1335952611,0.1002913786,0.004931474088,0.0001404711296,0.06759226761,-0.2951771161,1701.8331
1780.0,3402,0.0136327222,0.1003412448,0.002770428948,-0.0008075984712,-0.0216963225,-1.062817666,1723.64283
1780.0,3403,0.1350293704,0.1004874716,0.004949881828,0.0001398798184,0.06907050434,-0.3801185447,1700.636676
1780.0,3404,0.01497062961,0.100508457,0.002866129009,-0.0009467551214,-0.02078052567,-1.041948648,1723.501012
1780.0,3405,0.09845844342,0.1005347551,-0.003188636185,-0.00257010035,0.03940755998,1.004800964,1711.826718
1780.0,3406,0.0599612217,0.1006433015,-0.0028522272,-0.005002731578,0.01114944375,0.4098139662,1722.787935
1780.0,3407,0.1363672778,0.1006704104,0.004909178789,0.0001345340095,0.07047339301,-0.4646378139,1699.446623
1780.0,3408,0.01640473889,0.1006876926,0.002939959001,-0.00110284081,-0.01979807708,-1.01835643,1723.378886
1780.0,3409,0.1376154367,0.1008410774,0.004816194464,0.0001258968577,0.07180282676,-0.5482921931,1698.277135
1780.0,3410,0.01794196741,0.100879816,0.002987709164,-0.001276850649,-0.01874401664,-0.9915734141,1723.281889
1780.0,3411,0.1387798675,0.1010002959,0.004677656037,0.0001151514351,0.07306085193,-0.6304863106,1697.139541
1780.0,3412,0.1022495749,0.1010459411,-0.002442359212,-0.002194336508,0.04241900029,0.9730991999,1711.01163
1780.0,3413,0.01958972992,0.101085754,0.003004776513,-0.001469613651,-0.01761295582,-0.9610339306,1723.21569
1780.0,3414,0.1398661868,0.1011488338,0.004500028562,0.0001032438503,0.07424966694,-0.7107908094,1696.042411
1780.0,3415,0.06463036722,0.1012547573,-0.003549855525,-0.00506940353,0.01456807613,0.5940670769,1722.071206
1780.0,3416,0.1408796344,0.1012874076,0.004289445199,9.090997072e-05,0.07537160989,-0.789026439,1694.991831
1780.0,3417,0.02135597434,0.1013064999,0.002986177568,-0.001681719155,-0.01639900989,-0.9260560637,1723.185921
1780.0,3418,0.1418250987,0.1014166857,0.004051640991,7.86746642e-05,0.07642913839,-0.8649583633,1693.991743
1780.0,3419,0.1057863926,0.1015228362,-0.001637187002,-0.001845966903,0.04528141034,0.9269336556,1710.335646
1780.0,3420,0.1427071401,0.1015372916,0.003791891907,6.692008277e-05,0.07742480492,-0.9383327816,1693.044316
1780.0,3421,0.02324922009,0.1015431185,0.002926579939,-0.00191342687,-0.01509572523,-0.8858215147,1723.197815
1780.0,3422,0.143530013,0.1016498072,0.003514992259,5.592305666e-05,0.07836123029,-1.008961692,1692.150302
1780.0,3423,0.1442976865,0.101754775,0.003225254563,4.586329454e-05,0.07924107691,-1.076735236,1691.30936
1780.0,3424,0.02527859915,0.1017967511,0.002820361232,-0.002164559112,-0.01369600064,-0.8393579674,1723.255703
1780.0,3425,0.1450138635,0.1018527015,0.002926519023,3.684590108e-05,0.08006702332,-1.141588996,1690.520333
1780.0,3426,0.06963524638,0.1019101797,-0.004174266186,-0.005039093209,0.01829391684,0.7793809568,1721.016183
1780.0,3427,0.1456819985,0.101944059,0.002622171053,2.891745215e-05,0.08084174067,-1.203491184,1689.781485
1780.0,3428,0.109085956,0.1019677405,-0.0008087921545,-0.001530662826,0.04800640274,0.8700380158,1709.752022
1780.0,3429,0.1463053141,0.102029288,0.002315165626,2.208137422e-05,0.08156787188,-1.262441677,1689.090688
1780.0,3430,0.02745390016,0.1020686211,0.002661705263,-0.002434375911,-0.01219197161,-0.7855290689,1723.362387
1780.0,3431,0.1468868169,0.1021087998,0.002008056118,1.630913539e-05,0.08224801356,-1.318467193,1688.445569
1780.0,3432,0.1474293118,0.1021829779,0.001703025251,1.155060836e-05,0.08288470089,-1.371615985,1687.843631
1780.0,3433,0.1479354154,0.10225218,0.001401916944,7.736319773e-06,0.08348039528,-1.421960552,1687.282333
1780.0,3434,0.148407569,0.1023167399,0.001106268547,4.798894845e-06,0.08403747474,-1.469482858,1686.759156
1780.0,3435,0.0297856156,0.1023600398,0.002444763808,-0.002721465493,-0.01057488329,-0.723029858,1723.518335
1780.0,3436,0.1488480499,0.1023769691,0.0008173425022,2.666696435e-06,0.08455822659,-1.514189125,1686.271644
1780.0,3437,0.1121641805,0.1023828001,1.219218375e-05,-0.001251113813,0.05060432009,0.805207637,1709.210318
1780.0,3438,0.1492589828,0.102433158,0.0005361557004,1.373574384e-06,0.08504484239,-1.556386642,1685.817437
1780.0,3439,0.1496423498,0.1024855777,0.0002635081423,1.788613905e-07,0.08549941468,-1.59811652,1685.394286
1780.0,3440,0.15,0.102534481,0.0,0.0,0.08592389508,-1.618537952,1685.0
1780.0,3441,0.075,0.10261273,-0.004656936143,-0.004895721063,0.0223580499,0.9558897552,1719.585377
1780.0,3442,0.0322849924,0.1026724129,0.00216386087,-0.003023490581,-0.008834942341,-0.6503783677,1723.720713
1780.0,3443,0.1150359138,0.1027700169,0.0008005875952,-0.001007789651,0.05308406132,0.7344457098,1708.663743
1780.0,3444,0.03496408621,0.1030072471,0.00181383264,-0.00333706604,-0.006961140605,-0.5659247608,1723.962234
1780.0,3445,0.1177150076,0.1031312588,0.001536677495,-0.0007995141087,0.05545306232,0.659123435,1708.074175
1780.0,3446,0.08036475362,0.1033152803,-0.00490315356,-0.004646386046,0.02649486728,1.106420845,1717.906036
1780.0,3447,0.03783581952,0.1033661575,0.001390502735,-0.003657628718,-0.004941054413,-0.4679118652,1724.229844
1780.0,3448,0.1202143844,0.1034682681,0.002205914015,-0.0006240019408,0.05771739371,0.580156469,1707.414854
1780.0,3449,0.04091404404,0.1037508752,0.0008913007811,-0.003979118994,-0.002760620485,-0.3545667354,1724.503318
1780.0,3450,0.1225460998,0.1037826704,0.002798418265,-0.0004782889664,0.05988193369,0.4981809478,1706.670608
1780.0,3451,0.08536963278,0.1039707027,-0.004889102017,-0.004325077298,0.03042130323,1.21656782,1716.194227
1780.0,3452,0.1247214008,0.1040759822,0.003308383719,-0.0003590619261,0.06195058268,0.413736679,1705.837019
1780.0,3453,0.04421360745,0.1041632559,0.0003161321353,-0.004293837178,-0.0004038929193,-0.2242348858,1724.75386
1780.0,3454,0.1267507799,0.1043496182,0.003733434118,-0.0002629218529,0.06392648577,0.3272398022,1704.918613
1780.0,3455,0.0900387783,0.1045821585,-0.004643917034,-0.003958034554,0.0341459218,1.285687015,1714.55405
1780.0,3456,0.1286440257,0.1046048984,0.004073956376,-0.0001865663703,0.06581224537,0.2390716649,1703.926551
1780.0,3457,0.04775042506,0.1046052888,-0.0003314685818,-0.00459230013,0.002147210674,-0.07560388949,1724.942891
1780.0,3458,0.0,0.1048160714,0.0,0.0,-0.03291224643,-1.410715083,1727.956499
1780.0,3459,0.1304102701,0.1048430541,0.004332501345,-0.0001269086906,0.06761010973,0.149704862,1702.876241
1780.0,3460,0.0003576502415,0.1048578412,0.000139264407,-1.109760673e-06,-0.03265748175,-1.405691113,1727.849954
